photo_id|owner_id|page_id|camera|camera_type|filename|data
2842187433|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2842187433"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4463"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:27:18"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3272/2842187433_5e1ff58bb1_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3272/2842187433_5e1ff58bb1_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2842187433"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:27:18"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""70.0 mm"", ""focal_length_in35mm"": ""70 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2842187091|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2842187091"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4461"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:27:13"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3141/2842187091_1828a789c9_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3141/2842187091_1828a789c9_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2842187091"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:27:13"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""58.0 mm"", ""focal_length_in35mm"": ""58 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2842186147|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2842186147"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4456"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:25:08"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3222/2842186147_d162d1843b_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3222/2842186147_d162d1843b_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2842186147"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:25:08"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""62.0 mm"", ""focal_length_in35mm"": ""62 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2842186335|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2842186335"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4457"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:25:21"", ""max_width"": 750, ""max_height"": 499, ""url_max"": ""https://live.staticflickr.com/3209/2842186335_e5e98cd828_c.jpg"", ""max_width_2000"": 750, ""max_height_2000"": 499, ""url_max_2000"": ""https://live.staticflickr.com/3209/2842186335_e5e98cd828_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2842186335"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:25:21"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""62.0 mm"", ""focal_length_in35mm"": ""62 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2842184973|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2842184973"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4450"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:24:47"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3104/2842184973_6df802e066_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3104/2842184973_6df802e066_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2842184973"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:24:47"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""62.0 mm"", ""focal_length_in35mm"": ""62 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2842185571|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2842185571"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4453"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:24:57"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3145/2842185571_e39a991947_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3145/2842185571_e39a991947_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2842185571"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:24:57"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""70.0 mm"", ""focal_length_in35mm"": ""70 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2843018888|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2843018888"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4448"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:24:39"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3083/2843018888_d1511debc4_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3083/2843018888_d1511debc4_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2843018888"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:24:39"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""62.0 mm"", ""focal_length_in35mm"": ""62 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2843018698|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2843018698"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4447"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:24:33"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3139/2843018698_42e8caa6e0_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3139/2843018698_42e8caa6e0_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2843018698"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:24:33"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""70.0 mm"", ""focal_length_in35mm"": ""70 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2843019074|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2843019074"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4449"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:24:45"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3018/2843019074_c4135025ac_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3018/2843019074_c4135025ac_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2843019074"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:24:45"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""62.0 mm"", ""focal_length_in35mm"": ""62 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
2843019604|70202166@N00|6596|Nikon D3|Nikon|70202166@N00_Nikon_04938761.json|"{""id"": ""2843019604"", ""owner"": ""70202166@N00"", ""title"": ""DSC_4452"", ""realname"": """", ""ownername"": ""黑麵之路‧不由分說"", ""datetaken"": ""2008-09-07 10:24:54"", ""max_width"": 499, ""max_height"": 750, ""url_max"": ""https://live.staticflickr.com/3152/2843019604_934dd66c89_c.jpg"", ""max_width_2000"": 499, ""max_height_2000"": 750, ""url_max_2000"": ""https://live.staticflickr.com/3152/2843019604_934dd66c89_c.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/70202166@N00/2843019604"", ""camera"": ""Nikon D3"", ""create_date"": ""2008:09:07 10:24:54"", ""lens_model"": """", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""62.0 mm"", ""focal_length_in35mm"": ""62 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""6596""}"
