photo_id|owner_id|page_id|camera|camera_type|filename|data
11337467183|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337467183"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0389"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:20:19"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/7394/11337467183_325cef72ed_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/7394/11337467183_ab3d065e78_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337467183"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:20:19"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""30.0 mm"", ""focal_length_in35mm"": ""45 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337333325|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337333325"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0392"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:22:46"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/3800/11337333325_df0e284fe8_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/3800/11337333325_d96bd1bb3a_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337333325"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:22:46"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""21.0 mm"", ""focal_length_in35mm"": ""31 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337402016|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337402016"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0388"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:19:23"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/5550/11337402016_35b0785f4c_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/5550/11337402016_3df3e8e65a_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337402016"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:19:23"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""24.0 mm"", ""focal_length_in35mm"": ""36 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337332825|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337332825"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0201"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 19:55:05"", ""max_width"": 2592, ""max_height"": 3872, ""url_max"": ""https://live.staticflickr.com/3759/11337332825_885e15fe06_o.jpg"", ""max_width_2000"": 1371, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/3759/11337332825_21a0ed557c_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337332825"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 19:55:05"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/60"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""4.5"", ""focal_length"": ""90.0 mm"", ""focal_length_in35mm"": ""135 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337404406|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337404406"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0385"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:17:38"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/3794/11337404406_f69b7c5305_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/3794/11337404406_275dd3ae97_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337404406"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:17:38"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""30.0 mm"", ""focal_length_in35mm"": ""45 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337465813|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337465813"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0391"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:22:26"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/7460/11337465813_d2ab4f280c_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/7460/11337465813_927bf2486b_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337465813"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:22:26"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""25.0 mm"", ""focal_length_in35mm"": ""37 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337335175|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337335175"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0390"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:21:25"", ""max_width"": 2592, ""max_height"": 3872, ""url_max"": ""https://live.staticflickr.com/2822/11337335175_8258cc003b_o.jpg"", ""max_width_2000"": 1371, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/2822/11337335175_58e82bae29_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337335175"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:21:25"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""16.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337427684|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337427684"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0386"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:18:13"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/2865/11337427684_726b03e236_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/2865/11337427684_b1a8c5d240_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337427684"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:18:13"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""16.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337402796|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337402796"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0387"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:18:59"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/3745/11337402796_5d3a781ae3_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/3745/11337402796_8a0845ab75_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337402796"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:18:59"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""50.0 mm"", ""focal_length_in35mm"": ""75 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
11337406186|13231482@N04|448|Nikon D200|Nikon|13231482@N04_Nikon_41ea04df.json|"{""id"": ""11337406186"", ""owner"": ""13231482@N04"", ""title"": ""20090109-Raw-0383"", ""realname"": ""Den 永欣 張"", ""ownername"": ""澄采攝影 Purecolor Studio"", ""datetaken"": ""2009-01-09 22:16:56"", ""max_width"": 3872, ""max_height"": 2592, ""url_max"": ""https://live.staticflickr.com/7355/11337406186_0c6d77442a_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1071, ""url_max_2000"": ""https://live.staticflickr.com/7355/11337406186_3f420dcdd5_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/13231482@N04/11337406186"", ""camera"": ""Nikon D200"", ""create_date"": ""2009:01:09 22:16:56"", ""lens_model"": """", ""iso"": ""800"", ""exposure_time"": ""1/50"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""3.5"", ""focal_length"": ""30.0 mm"", ""focal_length_in35mm"": ""45 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Fired, Return detected"", ""pageid"": ""448""}"
