photo_id|owner_id|page_id|camera|camera_type|filename|data
15720668963|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""15720668963"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3704"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 20:33:05"", ""max_width"": 2048, ""max_height"": 1367, ""url_max"": ""https://live.staticflickr.com/7546/15720668963_1026a8a7a8_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1068, ""url_max_2000"": ""https://live.staticflickr.com/7546/15720668963_9cc2012621_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/15720668963"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 20:33:05"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""31.0 mm"", ""focal_length_in35mm"": ""31 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16314651036|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16314651036"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3745"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 21:38:58"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/8579/16314651036_072cc51ea9_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8579/16314651036_072cc51ea9_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16314651036"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 21:38:58"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""38.0 mm"", ""focal_length_in35mm"": ""38 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16153008058|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16153008058"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3729"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 21:29:45"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/8636/16153008058_0df070a232_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8636/16153008058_0df070a232_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16153008058"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 21:29:45"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""35 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16154712457|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16154712457"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3694"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 20:12:35"", ""max_width"": 2048, ""max_height"": 1367, ""url_max"": ""https://live.staticflickr.com/7484/16154712457_0275079170_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1068, ""url_max_2000"": ""https://live.staticflickr.com/7484/16154712457_89b799df1c_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16154712457"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 20:12:35"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""24.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16154422219|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16154422219"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3735"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 21:30:08"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/8593/16154422219_b574bc3179_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8593/16154422219_b574bc3179_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16154422219"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 21:30:08"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/160"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""34.0 mm"", ""focal_length_in35mm"": ""34 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
15718168684|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""15718168684"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3688"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 20:05:58"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/7481/15718168684_fd7e64abb0_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7481/15718168684_fd7e64abb0_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/15718168684"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 20:05:58"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""4.5"", ""focal_length"": ""38.0 mm"", ""focal_length_in35mm"": ""38 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16153008768|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16153008768"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3669"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 19:51:06"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/8566/16153008768_a2a0c29bec_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8566/16153008768_a2a0c29bec_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16153008768"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 19:51:06"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.0"", ""focal_length"": ""29.0 mm"", ""focal_length_in35mm"": ""29 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16154422859|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16154422859"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3689"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 20:10:43"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/8681/16154422859_f249f7ef27_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8681/16154422859_f249f7ef27_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16154422859"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 20:10:43"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""4.5"", ""focal_length"": ""24.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16338839741|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16338839741"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3692"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 20:12:08"", ""max_width"": 2048, ""max_height"": 1367, ""url_max"": ""https://live.staticflickr.com/7568/16338839741_02cd72daf9_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1068, ""url_max_2000"": ""https://live.staticflickr.com/7568/16338839741_22dd151123_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16338839741"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 20:12:08"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""24.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
16314652196|100438250@N03|39|Nikon D800E|Nikon|100438250@N03_Nikon_ca05a323.json|"{""id"": ""16314652196"", ""owner"": ""100438250@N03"", ""title"": ""DSC_3686"", ""realname"": ""陳 義昌"", ""ownername"": ""陳義昌(EasonChen)"", ""datetaken"": ""2014-11-29 20:05:01"", ""max_width"": 1367, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/8612/16314652196_c3a4baacd4_k.jpg"", ""max_width_2000"": 1367, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8612/16314652196_c3a4baacd4_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/100438250@N03/16314652196"", ""camera"": ""Nikon D800E"", ""create_date"": ""2014:11:29 20:05:01"", ""lens_model"": ""24.0-70.0 mm f/2.8"", ""iso"": ""400"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""4.5"", ""focal_length"": ""38.0 mm"", ""focal_length_in35mm"": ""38 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""On, Return not detected"", ""pageid"": ""39""}"
